key,text,en
$pages$EKDetailPage$components$EKAuthoritySettingContainer$useHook3,操作成功,Operation successful
$pages$EnterpriseKnowledgePage$hooks$useAddKnowledge0,成功,Success
$pages$EnterpriseKnowledgePage$hooks$useAddKnowledge1,添加成功,Added successfully
$pages$EnterpriseKnowledgePage$hooks$useUpdateKnowledge0,成功,Success
$pages$EnterpriseKnowledgePage$hooks$useUpdateKnowledge1,更新成功,Updated successfully
$components$EKFileSegmentation$index0,步骤6,Step 6
$components$EKFileSegmentation$index1,分段设置,Segment Settings
$components$EKFileSegmentation$index2,自动分段与清洗,Automatic segmentation and cleaning
$components$EKFileSegmentation$index3,问答集的自动分段设置采用Q&A分段模式,The automatic segmentation setting of FAQ adopts the Q&A segmentation mode
$components$EKFileSegmentation$index4,步骤7,Step 7
$components$EKFileSegmentation$index5,索引方式,Indexing method
$components$EKFileSegmentation$index6,向量数据库,Vector database
$components$EKFileSegmentation$index7,步骤8,Step 8
$components$EKFileSegmentation$index8,元数据,Metadata
$components$EKFileSegmentation$index9,预处理文档,Preprocessing document
$components$EKFileSegmentation$index10,和其他,and others
$components$EKFileSegmentation$index11,个文件,files
$components$EKFileSegmentation$index12,预估分段数,Estimated number of segments
$components$EKFileSegmentation$index13,步骤9,Step 9
$components$EKFileSegmentation$index14,保存并处理,Save and Process
$components$EKFileSegmentation$index15,取消,Cancel
$components$EKFileSegmentation$index16,分段预览,Segment Preview
$components$EKFileSegmentation$index17,个字符,characters
$components$EKFileSegmentation$index18,暂无数据,No data available
$components$EKFileSegmentation$index19,暂无数据,No data available
$components$ComingSoon$index0,待上架,Coming Soon
$pages$K8sDetail$components$K8SDetail0,请输入命名空间,Enter Namespace
$pages$K8sDetail$components$K8SDetail1,"命名空间由小写字母或数字开头结束，中间可以是数字字母和字符""-""","The namespace must end with a lowercase letter or number, and the middle can be a number letter and a character ""-""."
$pages$K8sDetail$components$K8SDetail2,编辑命名空间,Edit Namespace
$pages$K8sDetail$components$K8SDetail3,新增命名空间,Add Namespace
$pages$K8sDetail$components$K8SDetail4,请输入,Enter
$pages$K8sDetail$components$K8SDetail5,请输入,Enter
$pages$K8sDetail$components$K8SDetail6,名称（别名）,Name(Alias)
$pages$K8sDetail$components$K8SDetail7,名称（别名）,Name(Alias)
$pages$K8sDetail$components$K8SDetail8,请输入,Enter
$pages$K8sDetail$components$K8SDetail9,请输入,Enter
$pages$K8sDetail$components$K8SDetail10,命名空间,Namespace
$pages$K8sDetail$components$K8SDetail11,命名空间,Namespace
$pages$K8sDetail$components$K8SDetail12,请输入,Enter
$pages$K8sDetail$components$K8SDetail13,请输入,Enter
$pages$K8sDetail$components$K8SDetail14,描述,Description
$pages$K8sDetail$components$K8SDetail15,描述,Description
$pages$K8sDetail$components$K8SDetail16,取消,Cancel
$pages$K8sDetail$components$K8SDetail17,确认,OK
$pages$K8sDetail$components$K8SDetail18,名称（别名）,Name(Alias)
$pages$K8sDetail$components$K8SDetail19,命名空间,Namespace
$pages$K8sDetail$components$K8SDetail20,描述,Description
$pages$K8sDetail$components$K8SDetail21,操作,Operation
$pages$K8sDetail$components$K8SDetail22,编辑,Edit
$pages$K8sDetail$components$K8SDetail23,删除,Delete
$pages$K8sDetail$components$K8SDetail24,神州数码,Digital China
$pages$K8sDetail$components$K8SDetail25,公有云,Public Cloud
$pages$K8sDetail$components$K8SDetail26,集群名称,Cluster Name
$pages$K8sDetail$components$K8SDetail27,集群地址,Cluster address
$pages$K8sDetail$components$K8SDetail28,集群pod个数,Number of cluster pods
$pages$K8sDetail$components$K8SDetail29,集群别名,Cluster alias
$pages$K8sDetail$components$K8SDetail30,Node个数,Number of Nodes
$pages$K8sDetail$components$K8SDetail31,集群service个数,Number of cluster services
$pages$K8sDetail$components$K8SDetail32,添加,Add
$pages$K8sDetail$components$K8SDetail33,确定删除命名空间,Determine to delete Namespace
$pages$K8sDetail$components$K8SDetail34,您确定要删除这个命名空间吗？,Are you sure you want to delete this namespace?
$pages$K8sDetail$components$K8SCharts0,已使用,Used
$pages$K8sDetail$components$K8SCharts1,未使用,Not used
$pages$K8sDetail$components$K8SCharts2,已使用,Used
$pages$K8sDetail$components$K8SCharts3,未使用,Not used
$pages$K8sDetail$components$K8SCharts4,已使用,Used
$pages$K8sDetail$components$K8SCharts5,未使用,Not used
$pages$K8sDetail$components$K8SCharts6,已使用,Used
$pages$K8sDetail$components$K8SCharts7,未使用,Not used
$pages$K8sDetail$components$K8SCharts8,范围:,Scope:
$pages$K8sDetail$components$K8SCharts9,请选择,Select
$pages$K8sDetail$components$K8SCharts10,请选择,Select
$pages$K8sDetail$components$K8SCharts11,过去一天,Last 1 day
$pages$K8sDetail$components$K8SCharts12,过去12小时,Last 12 hours
$pages$K8sDetail$components$K8SCharts13,过去一个小时,Last 1 hour
$pages$K8sDetail$components$K8SCharts14,CPU资源使用情况,CPU resource usage
$pages$K8sDetail$components$K8SCharts15,Memory资源使用情况,Memory resource usage
$pages$K8sDetail$components$K8SCharts16,Disk资源使用情况,Disk resource usage
$pages$K8sDetail$components$K8SCharts17,GPU资源使用情况,GPU resource usage
$pages$K8sDetail$components$K8SCharts18,暂无数据,No data available
$pages$K8sDetail$components$K8SCharts19,暂无数据,No data available
$pages$K8sDetail$components$EditK8S0,成功,Success
$pages$K8sDetail$components$EditK8S1,kubeconfig配置文件保存成功,Saved successfully
$pages$K8sDetail$components$EditK8S2,失败,Failed
$pages$K8sDetail$components$EditK8S3,kubeconfig配置文件保存失败,Failed to save kubeconfig configuration file
$pages$K8sDetail$components$EditK8S4,成功,Success
$pages$K8sDetail$components$EditK8S5,kubeconfig配置文件测试通过,Kubeconfig configuration file test passed
$pages$K8sDetail$components$EditK8S6,失败,Failed
$pages$K8sDetail$components$EditK8S7,kubeconfig配置文件测试未通过,Kubeconfig configuration file test failed
$pages$K8sDetail$components$EditK8S8,请输入集群名称,Enter the cluster name
$pages$K8sDetail$components$EditK8S9,请输入kubeconfig配置文件,Enter the kubeconfig configuration file
$pages$K8sDetail$components$EditK8S10,请输入kubeconfig配置文件,Enter the kubeconfig configuration file
$pages$K8sDetail$components$EditK8S11,集群提供商:,Cluster provider:
$pages$K8sDetail$components$EditK8S12,请选择,Please select
$pages$K8sDetail$components$EditK8S13,请选择,Please select
$pages$K8sDetail$components$EditK8S14,神州数码,Digital China
$pages$K8sDetail$components$EditK8S15,阿里云,Alibaba Cloud
$pages$K8sDetail$components$EditK8S16,华为云,HUAWEI Cloud
$pages$K8sDetail$components$EditK8S17,腾讯云,Tencent Cloud
$pages$K8sDetail$components$EditK8S18,名称:,Name:
$pages$K8sDetail$components$EditK8S19,请输入,Enter
$pages$K8sDetail$components$EditK8S20,请输入,Enter
$pages$K8sDetail$components$EditK8S21,别名:,Alias:
$pages$K8sDetail$components$EditK8S22,请输入,Enter
$pages$K8sDetail$components$EditK8S23,请输入,Enter
$pages$K8sDetail$components$EditK8S24,控制台:,Console:
$pages$K8sDetail$components$EditK8S25,请输入,Enter
$pages$K8sDetail$components$EditK8S26,请输入,Enter
$pages$K8sDetail$components$EditK8S27,描述:,Description:
$pages$K8sDetail$components$EditK8S28,请输入,Enter
$pages$K8sDetail$components$EditK8S29,请输入,Enter
$pages$K8sDetail$components$EditK8S30,保存,Save
$pages$K8sList$useDeleteK8S0,成功,Success
$pages$K8sList$useDeleteK8S1,删除成功,Deleted successfully
$pages$K8sList$useDeleteK8S2,失败,Failed
$pages$UserPage$components$UserTable$useUserTable0,成功,Success
$pages$UserPage$components$UserTable$useUserTable1,删除成功,Deleted successfully
$pages$UserPage$components$UserTable$useUserTable2,失败,Failed
$pages$UserPage$components$UserEditModal$index0,请输入姓名,Enter the name
$pages$UserPage$components$UserEditModal$index1,请输入,Enter
$pages$UserPage$components$UserEditModal$index2,请输入用户名,Enter the username
$pages$UserPage$components$UserEditModal$index3,请选择用户角色,Select the role of the user
$pages$UserPage$components$UserEditModal$index4,当前用户不可删除,Current user cannot be deleted
$pages$UserPage$components$UserEditModal$index5,角色,Role
$pages$UserPage$components$UserEditModal$index6,编辑用户,Edit user
$pages$UserPage$components$UserEditModal$index7,姓名,Name
$pages$UserPage$components$UserEditModal$index8,姓名,Name
$pages$UserPage$components$UserEditModal$index9,姓名,Name
$pages$UserPage$components$UserEditModal$index10,姓名,Name
$pages$UserPage$components$UserEditModal$index11,请输入姓名,Enter the name
$pages$UserPage$components$UserEditModal$index12,请输入姓名,Enter the name
$pages$UserPage$components$UserEditModal$index13,邮箱,Email
$pages$UserPage$components$UserEditModal$index14,邮箱,Email
$pages$UserPage$components$UserEditModal$index15,邮箱,Email
$pages$UserPage$components$UserEditModal$index16,邮箱,Email
$pages$UserPage$components$UserEditModal$index17,请输入邮箱,Enter the email address
$pages$UserPage$components$UserEditModal$index18,请输入邮箱,Enter the email address
$pages$UserPage$components$UserEditModal$index19,用户名,Username
$pages$UserPage$components$UserEditModal$index20,用户名,Username
$pages$UserPage$components$UserEditModal$index21,用户名,Username
$pages$UserPage$components$UserEditModal$index22,用户名,Username
$pages$UserPage$components$UserEditModal$index23,请输入用户名,Enter the username
$pages$UserPage$components$UserEditModal$index24,请输入用户名,Enter the username
$pages$UserPage$components$UserEditModal$index25,用户角色,User role
$pages$UserPage$components$UserEditModal$index26,用户角色,User role
$pages$UserPage$components$UserEditModal$index27,角色,Role
$pages$UserPage$components$UserEditModal$index28,角色,Role
$pages$UserPage$components$UserEditModal$index29,添加角色,Add Role
$pages$UserPage$components$UserEditModal$index30,添加角色,Add Role
$pages$UserPage$components$UserEditModal$index31,取消,Cancel
$pages$UserPage$components$UserEditModal$index32,确定,OK
$pages$UserPage$components$UserAddModal$index0,成功,Success
$pages$UserPage$components$UserAddModal$index1,添加用户成功,Added successfully
$pages$UserPage$components$UserAddModal$index2,请输入姓名,Enter the name
$pages$UserPage$components$UserAddModal$index3,请输入,Enter
$pages$UserPage$components$UserAddModal$index4,请选择用户角色,Select the role of the user
$pages$UserPage$components$UserAddModal$index5,请输入4-30位用户名,Enter a 4-30 digit username
$pages$UserPage$components$UserAddModal$index6,请输入4-30位用户名，仅支持字母，数字,"Enter a username of 4-30 characters, only letters and numbers are supported"
$pages$UserPage$components$UserAddModal$index7,请输入4-16位的密码,Enter a password of 4-16 digits
$pages$UserPage$components$UserAddModal$index8,"密码需包含大写字母，小写字母，数字，特殊符号 `!@#$%^&*()_+~`[]{}|/:;<>,.?-`, 长度4-16位","Password must contain uppercase letters, lowercase letters, numbers, special symbols `!@#$%^&*() _ +~`[]{}|/:;<>,.?-`, length 4-16 digits"
$pages$UserPage$components$UserAddModal$index9,请输入确认密码,Enter the confirmation password
$pages$UserPage$components$UserAddModal$index10,确认密码和密码不一致,Confirm whether the two inputs are consistent
$pages$UserPage$components$UserAddModal$index11,添加用户,Add User
$pages$UserPage$components$UserAddModal$index12,标准,Standard
$pages$UserPage$components$UserAddModal$index13,姓名,Name
$pages$UserPage$components$UserAddModal$index14,姓名,Name
$pages$UserPage$components$UserAddModal$index15,姓名,Name
$pages$UserPage$components$UserAddModal$index16,姓名,Name
$pages$UserPage$components$UserAddModal$index17,请输入姓名,Enter the name
$pages$UserPage$components$UserAddModal$index18,请输入姓名,Enter the name
$pages$UserPage$components$UserAddModal$index19,邮箱,Email
$pages$UserPage$components$UserAddModal$index20,邮箱,Email
$pages$UserPage$components$UserAddModal$index21,邮箱,Email
$pages$UserPage$components$UserAddModal$index22,邮箱,Email
$pages$UserPage$components$UserAddModal$index23,请输入邮箱,Enter the email address
$pages$UserPage$components$UserAddModal$index24,请输入邮箱,Enter the email address
$pages$UserPage$components$UserAddModal$index25,用户名,Username
$pages$UserPage$components$UserAddModal$index26,用户名,Username
$pages$UserPage$components$UserAddModal$index27,用户名,Username
$pages$UserPage$components$UserAddModal$index28,用户名,Username
